"buy_drug_list_id","drug_id","num","drug_buy_order_id"
102490,1145259,105,90008
102491,1145478,452,90008
102492,1151950,334,90008
102493,1152534,52,90008
102494,1020503,495,90008
102495,1142587,170,90008
102496,1017673,493,90008
102497,1152148,380,90008
102498,1017273,406,90008
102499,1016255,133,90008
102500,1145397,182,90008
102501,1151925,488,90008
102502,1152141,182,90008
102503,1146645,400,90008
102504,1145020,65,90008
102505,1017665,293,90008
102506,1022551,124,90008
102507,1152004,92,90008
102508,1143653,289,90008
102509,1143794,331,90021
102510,1147509,252,90021
102511,1015880,379,90021
102512,1144639,149,90021
102513,1016337,207,90021
102514,1152146,91,90021
102515,1025112,274,90021
102516,1146759,125,90021
102517,1145331,80,90021
102518,1152016,355,90021
102519,1018285,116,90021
102520,1146645,353,90021
102521,1152217,106,90021
102522,1145541,399,90021
102523,1145391,314,90021
102524,1025043,377,90021
102525,1025882,103,90021
102526,1025097,461,90021
102527,1152040,353,90021
102528,1145604,384,90021
102529,1152534,118,90021
102530,1146365,464,90021
102531,1017209,461,90021
102532,1020704,257,90021
102533,1148004,343,90021
102534,1016749,73,90021
102535,1018812,204,90021
102536,1152399,345,90021
102537,1146549,426,90021
102538,1016255,159,90021
102539,1150441,84,90021
102540,1147543,377,90021
102541,1144346,123,90021
102542,1025628,226,90021
102543,1146578,107,90021
102544,1146663,173,90021
102545,1018141,378,90021
102546,1017217,55,90021
102547,1152225,240,90021
102548,1154465,230,90021
102549,1016109,199,90021
102550,1022525,480,90021
102551,1021711,330,90021
102552,1018035,289,90021
102553,1142587,84,90021
102554,1023300,407,90021
102555,1155267,471,90021
102556,1024806,255,90021
102557,1151925,415,90021
102558,1017504,100,90021
102559,1152043,254,90021
102560,1015660,352,90021
102561,1145478,279,90021
102562,1152141,68,90021
102563,1016101,199,90021
102564,1146550,425,90021
102565,1146556,479,90021
102566,1152148,85,90021
102567,1017790,153,90021
102568,1025494,217,90021
102569,1152003,342,90021
102570,1018528,397,90021
102571,1017190,430,90021
102572,1015658,165,90021
102573,1022224,362,90021
102574,1022607,79,90021
102575,1144010,257,90021
102576,1145026,405,90021
102577,1146068,293,90021
102578,1153545,302,90021
102579,1154685,479,90021
102580,1145020,144,90021
102581,1151952,475,90021
102582,1025568,229,90021
102583,1025806,142,90021
102584,1024858,254,90021
102585,1021766,490,90021
102586,1022399,497,90021
102587,1020503,219,90021
102588,1018298,471,90021
102589,1145285,66,90021
102590,1026333,375,90021
102591,1022406,53,90021
102592,1021891,342,90021
102593,1025751,216,90021
102594,1025987,294,90021
102595,1152004,127,90021
102596,1154472,474,90021
102597,1149620,471,90021
102598,1025433,117,90021
102599,1026332,251,90028
102600,1022399,291,90028
102601,1015660,470,90028
102602,1146550,343,90028
102603,1022525,358,90028
102604,1145391,420,90028
102605,1152148,125,90028
102606,1143775,133,90028
102607,1145604,300,90028
102608,1018298,136,90028
102609,1147833,482,90028
102610,1026022,417,90028
102611,1026698,119,90028
102612,1146759,402,90028
102613,1152217,325,90028
102614,1145026,347,90028
102615,1020630,382,90028
102616,1025628,457,90028
102617,1021891,437,90028
102618,1144346,274,90028
102619,1024806,358,90028
102620,1025828,118,90028
102621,1017997,208,90028
102622,1151950,445,90028
102623,1151952,77,90028
102624,1151515,271,90028
102625,1146549,211,90028
102626,1149945,228,90028
102627,1146645,485,90028
102628,1145541,105,90028
102629,1013677,245,90028
102630,1022415,432,90028
102631,1017790,81,90028
102632,1017848,111,90028
102633,1023300,404,90028
102634,1149620,480,90028
102635,1025433,396,90028
102636,1147342,109,90028
102637,1026333,376,90028
102638,1015658,281,90028
102639,1020499,463,90028
102640,1153337,304,90028
102641,1152146,89,90028
102642,1015629,195,90028
102643,1148004,71,90028
102644,1025024,263,90028
102645,1017217,249,90028
102646,1144010,85,90028
102647,1152397,315,90028
102648,1021711,176,90028
102649,1020743,236,90028
102650,1154685,367,90028
102651,1151925,194,90028
102652,1025046,128,90028
102653,1016255,282,90028
102654,1145903,98,90028
102655,1025102,293,90028
102656,1147562,432,90028
102657,1129105,128,90028
102658,1025568,351,90028
102659,1020704,206,90028
102660,1026089,93,90028
102661,1022607,454,90028
102662,1145570,398,90028
102663,1025806,99,90028
102664,1019038,65,90028
102665,1017504,372,90028
102666,1018812,161,90028
102667,1015880,349,90028
102668,1152016,271,90028
102669,1154470,264,90028
102670,1025590,411,90028
102671,1145948,318,90028
102672,1147509,207,90028
102673,1145397,465,90028
102674,1025987,217,90028
102675,1026129,450,90028
102676,1024902,162,90028
102677,1020503,359,90028
102678,1016749,404,90028
102679,1025043,68,90028
102680,1024026,494,90028
102681,1145259,344,90028
102682,1020628,391,90016
102683,1150462,309,90016
102684,1016220,463,90016
102685,1025567,258,90016
102686,1145838,109,90016
102687,1146392,383,90016
102688,1146216,171,90016
102689,1021756,123,90016
102690,1015671,159,90016
102691,1144774,220,90016
102692,1017986,100,90016
102693,1153406,399,90016
102694,1149967,117,90016
102695,1024965,391,90016
102696,1146540,332,90016
102697,1020486,500,90016
102698,1147467,481,90016
102699,1148551,258,90016
102700,1025690,62,90016
102701,1145872,332,90016
102702,1026325,273,90016
102703,1147476,223,90016
102704,1151937,457,90016
102705,1015508,421,90016
102706,1152824,199,90016
102707,1025865,263,90016
102708,1145996,211,90016
102709,1143888,484,90016
102710,1022532,186,90016
102711,1146498,216,90016
102712,1021824,348,90016
102713,1018067,268,90016
102714,1147852,58,90016
102715,1146402,220,90016
102716,1146740,479,90016
102717,1151951,471,90016
102718,1144346,294,90016
102719,1019273,405,90016
102720,1025384,53,90016
102721,1145579,467,90016
102722,1146453,134,90016
102723,1024962,354,90016
102724,1150444,115,90016
102725,1145847,163,90016
102726,1148211,346,90016
102727,1146483,316,90016
102728,1145719,144,90016
102729,1026107,181,90016
102730,1020479,375,90016
102731,1151944,205,90016
102732,1013674,481,90016
102733,1153642,58,90016
102734,1155442,462,90016
102735,1146175,164,90016
102736,1151914,128,90016
102737,1020464,252,90016
102738,1144279,175,90016
102739,1025759,361,90016
102740,1154313,139,90016
102741,1026134,62,90016
102742,1142595,378,90016
102743,1146015,140,90016
102744,1025674,181,90016
102745,1015764,353,90016
102746,1144352,87,90016
102747,1026141,470,90016
102748,1145282,150,90016
102749,1016128,87,90016
102750,1025051,421,90016
102751,1146806,104,90016
102752,1026016,261,90016
102753,1025291,362,90016
102754,1026015,249,90016
102755,1152005,139,90016
102756,1022459,219,90016
102757,1026040,433,90016
102758,1022246,96,90016
102759,1015855,120,90016
102760,1024851,357,90016
102761,1025933,194,90016
102762,1026058,151,90016
102763,1022127,351,90016
102764,1151518,456,90016
102765,1022337,279,90016
102766,1020614,189,90016
102767,1026590,179,90016
102768,1023031,184,90016
102769,1018197,64,90016
102770,1020993,472,90016
102771,1152024,283,90016
102772,1025677,423,90016
102773,1150438,342,90016
102774,1151975,478,90016
102775,1018059,413,90016
102776,1146601,247,90016
102777,1155264,210,90016
102778,1026307,452,90016
102779,1025947,243,90016
102780,1015616,140,90016
102781,1144993,221,90016
102782,1151705,481,90016
102783,1025720,340,90016
102784,1017689,411,90016
102785,1025254,408,90016
102786,1148189,330,90016
102787,1145406,232,90016
102788,1022193,336,90016
102789,1152151,287,90016
102790,1151911,480,90016
102791,1153373,239,90016
102792,1154060,377,90016
102793,1128333,416,90016
102794,1021912,309,90016
102795,1143964,160,90016
102796,1017843,298,90016
102797,1025950,475,90016
102798,1152102,252,90016
102799,1152020,163,90016
102800,1145297,386,90016
102801,1025513,111,90016
102802,1145000,441,90016
102803,1018060,443,90016
102804,1020596,115,90016
102805,1020743,91,90016
102806,1018298,213,90016
102807,1024872,252,90016
102808,1153555,65,90016
102809,1025373,157,90016
102810,1025996,330,90016
102811,1144785,89,90016
102812,1147772,389,90016
102813,1151076,234,90016
102814,1024737,304,90016
102815,1154313,345,90018
102816,1152372,304,90018
102817,1017755,169,90047
102818,1153422,498,90047
102819,1146402,422,90047
102820,1025996,85,90047
102821,1152020,490,90047
102822,1024965,400,90047
102823,1026307,383,90047
102824,1145552,198,90047
102825,1143794,345,90047
102826,1151076,232,90047
102827,1022337,190,90047
102828,1025051,211,90047
102829,1025254,60,90047
102830,1020993,235,90047
102831,1151951,234,90047
102832,1025950,142,90047
102833,1148211,339,90047
102834,1018273,484,90047
102835,1018310,336,90047
102836,1018059,395,90047
102837,1150462,341,90047
102838,1143964,318,90047
102839,1022476,199,90047
102840,1146169,198,90047
102841,1145383,453,90047
102842,1025291,277,90047
102843,1147772,286,90047
102844,1017693,181,90047
102845,1146216,295,90047
102846,1018067,86,90047
102847,1022532,145,90047
102848,1022246,400,90047
102849,1148189,428,90047
102850,1151937,119,90047
102851,1153373,132,90047
102852,1148079,181,90047
102853,1026031,180,90047
102854,1023741,231,90047
102855,1146392,447,90047
102856,1026044,291,90047
102857,1145881,386,90047
102858,1025112,94,90047
102859,1149942,157,90047
102860,1144279,460,90047
102861,1025373,165,90047
102862,1020486,479,90047
102863,1025567,209,90047
102864,1147852,447,90047
102865,1147476,92,90047
102866,1023031,133,90047
102867,1026325,460,90047
102868,1145838,495,90047
102869,1151914,484,90047
102870,1026174,406,90047
102871,1024737,129,90047
102872,1145676,416,90047
102873,1015671,65,90047
102874,1015508,187,90047
102875,1020743,386,90047
102876,1148791,355,90047
102877,1017956,118,90047
102878,1143888,471,90047
102879,1025933,373,90047
102880,1151975,253,90047
102881,1026048,396,90047
102882,1146498,336,90047
102883,1018298,69,90047
102884,1026015,456,90047
102885,1154060,451,90047
102886,1144774,404,90047
102887,1152024,306,90047
102888,1149967,73,90047
102889,1015855,93,90047
102890,1018060,250,90047
102891,1025500,254,90047
102892,1025278,493,90047
102893,1145336,190,90047
102894,1016220,245,90047
102895,1145847,313,90047
102896,1016101,430,90047
102897,1025977,351,90047
102898,1149837,136,90047
102899,1146806,163,90047
102900,1144785,312,90047
102901,1155264,233,90047
102902,1025690,500,90047
102903,1025677,388,90047
102904,1021756,416,90047
102905,1152824,207,90047
102906,1022528,416,90047
102907,1018197,84,90047
102908,1151518,180,90047
102909,1021824,397,90047
102910,1017689,69,90047
102911,1025513,172,90047
102912,1146483,295,90047
102913,1145996,409,90047
102914,1015764,316,90047
102915,1146686,86,90047
102916,1152151,386,90047
102917,1151705,398,90047
102918,1146036,92,90047
102919,1144993,127,90047
102920,1152372,398,90047
102921,1022459,446,90047
102922,1128333,59,90047
102923,1146434,137,90047
102924,1145297,296,90047
102925,1026051,185,90047
102926,1024851,80,90047
102927,1021881,260,90047
102928,1153406,82,90047
102929,1145724,212,90048
102930,1017670,389,90048
102931,1025365,156,90048
102932,1152357,479,90048
102933,1152353,369,90048
102934,1152006,442,90048
102935,1144079,228,90048
102936,1152124,69,90048
102937,1145421,421,90048
102938,1151921,456,90048
102939,1146469,140,90048
102940,1143714,224,90048
102941,1018277,223,90048
102942,1145478,269,90048
102943,1022477,74,90048
102944,1146030,253,90048
102945,1148566,330,90048
102946,1024808,404,90048
102947,1025045,299,90048
102948,1154816,487,90048
102949,1025388,215,90048
102950,1152366,348,90048
102951,1026120,395,90048
102952,1025078,75,90048
102953,1022221,186,90048
102954,1015826,374,90048
102955,1152236,253,90048
102956,1025753,136,90048
102957,1024718,298,90048
102958,1018257,444,90048
102959,1154763,441,90048
102960,1144168,446,90048
102961,1141993,469,90048
102962,1146067,243,90048
102963,1151076,476,90048
102964,1016215,427,90048
102965,1017416,118,90048
102966,1147035,197,90048
102967,1026818,179,90048
102968,1155210,418,90048
102969,1025122,115,90048
102970,1147275,350,90048
102971,1152553,218,90048
102972,1018219,320,90048
102973,1151972,212,90048
102974,1016238,189,90048
102975,1153213,391,90048
102976,1153544,461,90048
102977,1147543,469,90048
102978,1025720,202,90048
102979,1018454,253,90048
102980,1025051,257,90048
102981,1026182,170,90048
102982,1020551,318,90048
102983,1146718,438,90048
102984,1144910,407,90048
102985,1025384,167,90048
102986,1146436,252,90048
102987,1017706,103,90048
102988,1025937,451,90048
102989,1024831,294,90048
102990,1024823,249,90048
102991,1020546,218,90048
102992,1026798,273,90048
102993,1147582,486,90048
102994,1145292,115,90048
102995,1026170,229,90048
102996,1152029,63,90048
102997,1022061,106,90048
102998,1025023,219,90048
102999,1151991,336,90048
103000,1025312,213,90048
103001,1017668,362,90048
103002,1026342,282,90048
103003,1147329,498,90048
103004,1152035,165,90048
103005,1145297,85,90048
103006,1025700,133,90048
103007,1021146,69,90048
103008,1018120,492,90048
103009,1017798,358,90048
103010,1147294,260,90048
103011,1021743,294,90048
103012,1147046,160,90048
103013,1146105,284,90048
103014,1144944,120,90048
103015,1148139,329,90048
103016,1142059,159,90048
103017,1152589,245,90048
103018,1026295,325,90048
103019,1022479,343,90048
103020,1146373,416,90048
103021,1152087,358,90048
103022,1153879,80,90048
103023,1022284,158,90048
103024,1026747,228,90048
103025,1017214,287,90048
103026,1021971,357,90048
103027,1143668,117,90048
103028,1021812,233,90048
103029,1149796,106,90048
103030,1025094,494,90048
103031,1025036,414,90048
103032,1024576,224,90048
103033,1152308,368,90048
103034,1025566,148,90048
103035,1147461,317,90048
103036,1024919,190,90048
103037,1152403,200,90048
103038,1152062,199,90048
103039,1019282,148,90048
103040,1148097,131,90048
103041,1147833,145,90048
103042,1015671,92,90048
103043,1153763,403,90048
103044,1149338,155,90048
103045,1016128,467,90048
103046,1146478,156,90048
103047,1015834,430,90048
103048,1023735,218,90048
103049,1025060,281,90048
103050,1020559,386,90048
103051,1025120,227,90048
103052,1018998,135,90048
103053,1026223,72,90048
103054,1026136,430,90048
103055,1145682,75,90048
103056,1151973,219,90048
103057,1025752,194,90048
103058,1022493,82,90048
103059,1152022,459,90048
103060,1144179,351,90048
103061,1026134,99,90051
